conv_index,model_type,decoding,context,knowledge,response,Avg Factual Correctness,Hallucination,Verifiable
1315,GPT2-small,DBS,"A: Do you like to online shop?  Do you do it a lot? <br>B: Yes I love being able to view an entire range of products easily <br>A: Same, and I like that people have not tried on the clothes before you <br>B: Yeah, I like that you just have to have a web browser <br>A: It can get expensive though, I try not to shop too often. <br>","Protopage Protopage is an RSS reader, virtual desktop, and Internet start page launched in London, United Kingdom, on May 15, 2005. The design offers color-coded tabs and categories to organize information, an audio and video podcast function, a news reader, the option to add cartoons, and a selection of widgets, which can be dragged onto the desktop, arranged, and re-sized. It is highly customizable and has been described as ""simple to use."" One criticism is that it has only one mail widget, which requires connection via IMAP. Some analysts have noted that Protopage outlasted Google's competitor service iGoogle, which also",It is a great way to start,,,n
438,GPT2-medium,DBS,"A: Hello, I live in Chicago. It has 9.5 million people in it, making it the third largest city in the US <br>B: i live in N.J. <br>A: Chicago is famous for its architecture. It's considered to be a very important global business center. <br>B: i never been there <br>A: Would you like to visit? If architechture doesn't interest you, there are many museums, restaurants, and other things to see. <br>B: i grew up in n.y. so i'm familiar with all that <br>","and Will have grown up as Bible-believing Christians who did all the right things. As they’ve grown older, they’ve realized that the Jesus in the Bible doesn’t exactly look like the healthy, wealthy, American Jesus they’ve been trained to know and love. They soon realize that their biases and allegiances to worldly things have determined their views on Christianity. So, they decided to leave the United States for a while and reexamine what Jesus says about certain topics. Their travels feature 10 European cities including Barcelona, Rome, Zagreb, Budapest, and Munich. Beginning in London, they narrate city by city from",Have you ever been to a bible study? It's a great way to learn about the Christian faith.,,,n
379,GPT2-medium,beam search,"A: I am dying to go on vacay to New York City, its the most populous city in the US <br>B: I have never been.  What do you recommend I do if I visit? <br>A: Go see the headquarters of the United Nations for sure <br>B: Wow!  That would be amazing to see!  Do you actually get to see delegates? <br>A: I am not sure but can you believe one city has 23.7 million residents? <br>B: l would never have guessed that many!  Aren't there a lot of good plays to see there? <br>","Angeles, Chicago, Dallas, Houston, Philadelphia, Washington, Miami, Atlanta, and Boston, with New York City being the largest. The smallest is Carson City, Nevada. The capital city, Kabul, has grown to become the country's sole metropolis, and is the only city with more than one million people. In the People's Republic of Bangladesh, there are eleven metropolitan areas: Dhaka North, Dhaka South, Gazipur, Chittagong, Rajshahi, Khulna, Sylhet, Barisal, and Rangpur. Lands are highly priced and residents are considered to have a better urban lifestyle. Special police departments are allotted for the metropolitan cities, and there are city corporations for which mayors",Yes there are. Chicago is the largest city with over 23 million residents,,,n
887,GPT2-large,nucleus,"A: I have been learning to speak hindu! <br>B: Wow, do you identify with the local South Asian population? What was your motivation for learning? <br>A: I just have a few friends and want to impress this boy... <br>B: Well interesting! The meaning of the term ""Hindu"" has evolved over time. How fluent are you? <br>A: I have only just started a few weeks ago, Are you fluent? <br>","the political awareness that has arisen in India"" in its people and a result of Western influence during its colonial history. Scholars such as Fleming and Eck state that the post-Epic era literature from the 1st millennium CE amply demonstrate that there was a historic concept of the Indian subcontinent as a sacred geography, where the sacredness was a shared set of religious ideas. For example, the twelve ""Jyotirlingas"" of Shaivism and fifty-one ""Shaktipithas"" of Shaktism are described in the early medieval era Puranas as pilgrimage sites around a theme. This sacred geography and Shaiva temples with same iconography, shared","No, I have to catch up on my knowledge, but it is a pretty interesting topic.  I wonder if the Indian people are aware of this?",,,n
1879,GPT2-xlarge,nucleus,"A: You know how to make coffee better? make it irish. <br>B: To make Irish coffee you just add whiskey, its really good, have you tried it? <br>A: I have, I thought I came up with it, turns out; I just have a drinking problem. <br>B: Well it depends on how much whisky you pour lol, I like my Irish coffee strong. <br>A: Did the irish really come up with Irish Coffee? <br>","reasons, members of churches such as the Church of Jesus Christ of Latter-day Saints (also known as Mormons), and the Seventh-day Adventist Church, refrain from drinking coffee, but not all hot drinks; some may drink a substitute. Some culinary traditions, like that of Korea, include beverages made from roasted grain instead of coffee or tea (including ""boricha"", ""oksusu cha"", and ""hyeonmi cha""). These do not substitute for coffee but fill its niche as a hot drink (optionally sweetened). Grain coffee and other substitutes can be made by roasting or decocting various organic substances. Some ingredients used include almond, acorn, asparagus,","Yes, and the Church of Jesus Christ of Latter-day Saints in the USA.",,,n
1100,GPT2-medium,DBS,A: i love harry potter <br>B: I really like Harry Potter and J.K. Rowling. <br>A: yea its a great series <br>B: For a while I never knew that J.K. Rowling was a British author. <br>A: oh yea i didnt know that <br>,"Leatherstocking Tales The Leatherstocking Tales is a series of five novels by American writer James Fenimore Cooper, set in the eighteenth century era of development in the primarily former Iroquois areas in central New York. Each novel features Natty Bumppo, a frontiersman known to European-American settlers as ""Leatherstocking"", ""The Pathfinder"", and ""the trapper"". Native Americans call him ""Deerslayer"", """"La Longue Carabine"""" (""Long Rifle"" in French), and ""Hawkeye"". The story dates are derived from dates given in the tales and span the period roughly of 1740-1806. They do not necessarily correspond with the actual dates of the historical events described in",Have you read the leatherstocking tales?,,,n
397,GPT2-small,DBS,"A: I've read a lot of fairy tales in my life, usually ones with dragons and unicorns.  Have you read many fairy tales? <br>B: Oh yes fairy tales were a staple growing up.  My favorites were Cinderella and Rapunzel. <br>A: Have you ever seen the movie Into the Woods?  It takes a lot from the Rapunzel and Cinderella stories, and is a pretty good musical. <br>B: I have not seen it but I do enjoy musicals.  Wicked is one of my favorites, based on the Wizard of Oz. <br>A: I loved Wicked!  It's one of my favorite musicals too.  I also went and read the Gregory Maguire book it was based on, have you read that? <br>B: I have read all of the Gregory Maguire books and the entire Wicked collection.  He really puts a creative spin on the classic fairy tales we were told as children. <br>","but exploitative foreign films, while the trippy, metaphysically loopy thriller ""Death Castle"" is a central element of the ""Master of None"" episode ""New York, I Love You."" Stories inside stories can allow for genre changes. Arthur Ransome uses the device to let his young characters in the ""Swallows and Amazons series"" of children's books, set in the recognisable everyday world, take part in fantastic adventures of piracy in distant lands: two of the twelve books, ""Peter Duck"" and ""Missee Lee"" (and some would include ""Great Northern?"" as a third), are adventures supposedly made up by the characters. Similarly, the film","Have you read any of his books?  I've read a few of his movies, but I haven't seen any of the Master of None movies.",,,n
1053,GPT2-medium,nucleus,"A: Hot Dogs are my favorite food! <br>B: I like them too. Do you like corn dogs? <br>A: I've never had one.  What are they? <br>B: Basically small hot dogs on a stick with breading. What do you like on your hot dogs? <br>A: I love mustard and relish! <br>B: Yuck, not a relish fan. I like ketchup, mustard, and mayo. <br>","a crisp brief to the then communications agency on the brand, to: ""make mango Frooti synonymous with freshness and juiciness"". Coined in a flash by creative honcho Bharat Dhabolkar. ""Fresh and juicy got to be Frooti"". The slogan revitalized the company, helping the brand strengthen and consolidate its position as the undisputed country wide leader of packaged juice drinks. Over the years the brand has experienced a series of repositioning. From the original tagline ""Mango Frooti, Fresh and Juicy"" to ""Juice Up your Life"". Eventually, the original tagline- ""Mango Frooti, Fresh and Juicy"" was reinstalled. The present ad campaigns focus",My husband likes mango Frootii!,,,n
1046,GPT2-medium,DBS,"A: i love cardiagns, they are knitted and open in the front <br>B: I've never really known what a cardigan is. Is it more of a jacket or what? <br>A: so its like a sweater, open in the front, its often tied like a robe <br>B: Ah that sounds like something I'd like to try on sometime. When were they popularized? <br>A: so coco chanel made them popular because she hated how traditional over the head sweaters messed up her hair <br>B: So that's where that whole craze came from? So simple but it created a whole new piece of clothing, that's cool! <br>","from Hanif Kureishi's ""My Beautiful Laundrette"" is the definition of England by a Pakistani immigrant as ""eating hot buttered toast with cunty fingers"", suggestive of hypocrisy and a hidden sordidness or immorality behind the country's quaint façade. This term is attributed to British novelist Henry Green. In the United States, ""cunty"" is sometimes used in cross-dressing drag ball culture for a drag queen that ""projects feminine beauty"" and was the title of a hit song by Aviance. A visitor to a New York drag show tells of the emcee praising a queen with ""cunty, cunty, cunty"" as she walks past.",my beautiful laundrette is a great example of it,,,n
1260,GPT2-large,DBS,"A: I have a hard time being motivated and focused some times. <br>B: It's an important skill to have. It is the reason we have desires, needs, and actions. <br>A: Yeah that makes sense. Do you know of any stragies to help me focus? <br>B: I have a few things that help me, and the biggest way is positive thinking. It helps me act in a certain way, or at least want to do that thing. <br>A: That's true and makes a lot of sense. <br>","they follow this instinct towards a purpose. Nociception is the opposite of beneception and is concerned with consequences and negative hedonic motivation. If an animal does not flee from or avoid nociception they are likely to be faced with unpleasant effects. Another set of key terms similar to the two the Greek’s used to describe hedonic motivation is appetitive emotion and aversive motivation. Appetitive emotions are described as goals that can be associated with the positive hedonic processes of survival and pleasure, such as food and sex. Aversive motivation is about removing oneself from unpleasant situations. When it comes to",I also try to follow my instincts when I'm around other animals. I don't want to be afraid of them.,,,n
490,GPT2-xlarge,DBS,"A: Hello, do you like puzzles? I enjoy crossword puzzles! <br>B: Yes I do. But I never seem to be able to think of all the words. <br>A: Well, you should try the cryptic crosswords. Each word is it's own puzzle. SO FUN! <br>B: Wow tell me more about this puzzle. Sounds interesting! <br>A: What's awesome about cryptic crosswords is they are usually called ""setters"" in the UK. <br>B: Oh I have to know why. I would like to know how to do this puzzle. <br>","hand. For the first round an initial guesser is selected in some fashion. This first guesser has the initial advantage in that all possible sums are available for his guess, but also lacks insight into what the others might be holding, as indicated by their subsequent guesses. Some variants also have the 'no bum shouts' or impossible call rule whereby you can't call more than the total number of coins possible taking into account what you have in your hand (e.g. if there are 5 players and you hold 1 coin, the maximum number to call would be 13). Play",The first person to guess the correct word is the winner.,,,n
1163,GPT2-small,DBS,A: Some days I have the hardest time getting motivated <br>B: Please stay motivated because it is the sole purpose for your desires and needs. <br>A: do you have any suggestions on how to stay motivated? <br>B: Set a personal goal like losing weight. <br>A: setting the goal isn't the issue most of the time...it's actually getting started in the process. <br>,"heredity, novelty seeking behaviors are seen with the modulation of dopamine. The overall effect of dopamine when exposed to a novel stimuli is a mass release of the neurotransmitter in reward systems of the brain including the mesolimbic pathway. The mesolimbic pathway is active in every type of addiction and is involved with reinforcement. Because of this activation in the brain, NS has been linked to personality disorders as well as substance abuse and other addictive behaviors. DRD4 receptors are highly expressed in areas of the limbic system associated with emotion and cognition. It is important to note the individual's",im not sure how to do that but i do know that novelty seeking behavior is seen with dopamine,,,n
61,GPT2-medium,beam search,"A: I love to go travelling! It's my favorite! <br>B: trvaeling is very fun be it by bicycles, trians, cars, and planes or boats buses, or automobiles <br>A: I prefer to travel by car, but I'll fly if necessary. <br>B: Yep trvaeling for short stays before moving to a new place can be fun <br>A: Hotels are okay but if it's an extended stay I do an Airbnb. <br>","first episode was released on September 5, 2014, featuring Alex Blumberg pitching his company to venture investor Chris Sacca. As of February 2015, the podcast received roughly 1,000,000 listens per month. ""Alex, Inc."", a sitcom based on the podcast, premiered on ABC on March 28, 2018. The series stars Zach Braff, with Blumberg serving as an executive producer. The series was cancelled after the first season. StartUp (podcast) StartUp is an American podcast from Gimlet Media hosted by Alex Blumberg and Lisa Chow. While the first two seasons follow stories of starting businesses – Season 1 about the starting of",The first episode of the podcast was released back in September of 2014,,,n
29,GPT2-xlarge,DBS,"A: I have over 2000 autographs. <br>B: Really? Well, I know I wouldn't mind some autographs from famous celebrities. That's cool! <br>A: Autograph <br>B: You are a philography, which is the name for someone that enjoys collecting autographs, as you apparently do! <br>A: Yes, I have pretty much every movie stars autograph. <br>","different in size and text, and each is considered by historians to be equally authoritative. The two 1215 charters held by the British Library, known as ""Cotton MS. Augustus II.106"" and ""Cotton Charter XIII.31a"", were acquired by the antiquarian Sir Robert Cotton in the 17th century. One of these had been found by Humphrey Wyems, a London lawyer, who may have discovered it in a tailor's shop. The other was found in Dover Castle in 1630 by Sir Edward Dering. The Dering charter is usually identified as the copy originally sent to the Cinque Ports in 1215. (In 2015 it",Do you have a favorite author?,,,n
1046,GPT2-medium,beam search,"A: i love cardiagns, they are knitted and open in the front <br>B: I've never really known what a cardigan is. Is it more of a jacket or what? <br>A: so its like a sweater, open in the front, its often tied like a robe <br>B: Ah that sounds like something I'd like to try on sometime. When were they popularized? <br>A: so coco chanel made them popular because she hated how traditional over the head sweaters messed up her hair <br>B: So that's where that whole craze came from? So simple but it created a whole new piece of clothing, that's cool! <br>","from Hanif Kureishi's ""My Beautiful Laundrette"" is the definition of England by a Pakistani immigrant as ""eating hot buttered toast with cunty fingers"", suggestive of hypocrisy and a hidden sordidness or immorality behind the country's quaint façade. This term is attributed to British novelist Henry Green. In the United States, ""cunty"" is sometimes used in cross-dressing drag ball culture for a drag queen that ""projects feminine beauty"" and was the title of a hit song by Aviance. A visitor to a New York drag show tells of the emcee praising a queen with ""cunty, cunty, cunty"" as she walks past.",my beautiful laundrette is a great example of it,,,n
1028,GPT2-small,nucleus,A: I really like bowling but I have not done it in awhile. Has anything changed about it? <br>B: Bowling is one of major throwing sports. It has not changed <br>A: That's cool! So I can just get started again. :) Do you know much about bowling? <br>B: I am knowledgeable. In bowling your target is to knock all pins in the lane. <br>A: Oh yeah? What happens if you don't hit any pins? <br>,"for it not to be called a fault. The team that scored a point on the prior play always takes the next serve. Scoring: Once the object ball is moving it is like a ""time-bomb"" in the sense that when it stops moving the location of the cue ball on the table will (may) determine the winner of the point, i.e. if the cue ball is on your side of table when the object ball stops moving, you lose the point. The only variation to this is the ""Gentleman's Rule"" (see below). Making the ball: You score a point by",You will not be able to stop the ball. You will hit the pins that are in your path.,,,n
597,GPT2-large,beam search,"A: I grew up with 8 older siblings, pretty crazy right? I think it has something to do with a fertility factor, but I have no idea what that is really, can you explain it? <br>B: Whoa 8!!! Fertility factor has to do with how likely a person is to have children. <br>A: Oh I see, I guess my mother had quite a high fertility factor then. <br>B: Yes she did.  Fertility factors  is based on a lot of things. <br>A: Alright, can you elaborate on what some of those things are? <br>","Larger Mind"". Although the group initially referred to the first intimate group of a person's childhood, the classification was later extended to include other intimate relations.<ref>Andersen, Margaret L. and Taylor, Howard F. (2010) ""Sociology: The Essentials"", p.129, Cengage Learning, Primary groups play an important role in the development of personal identity. A primary group is a group in which one exchanges implicit items, such as love, caring, concern, animosity, support, etc. Examples, of these would be family groups, love relationships, crisis support groups, church groups, etc. Relationships formed in primary groups are often long-lasting and goals in themselves. They also","I'm not sure, but the group was originally called the ""first intimate group"".",,,n
1736,GPT2-large,DBS,"A: I am glad I dont have any medical bills, but I know someone who has thousands of dollars worth of them <br>B: Well that's why health insurance is important. <br>A: But doesn't health insurance only cover so much, or is there insurance out there that covers it all <br>B: Well it's normally a small fraction versus the whole bill. <br>A: I see, I wonder how much debt most people are in due to medical bills <br>","became a top employee (one year, he fulfilled his annual sales quota in a mere two weeks) and tried to pitch his ideas to supervisors, who largely ignored him. He left IBM in 1962 to found Electronic Data Systems (EDS) in Dallas, Texas, and courted large corporations for his data processing services. Perot was refused 77 times before he was given his first contract. EDS received lucrative contracts from the U.S. government in the 1960s, computerizing Medicare records. EDS went public in 1968 and the stock price rose from $16 a share to $160 within days. ""Fortune"" called Perot the","I'm not sure, but it must be a lot.",,,n
1731,GPT2-large,beam search,"A: I've never heard of dylan's candy bar have you? <br>B: Yes, Dylan's Candy Bar is a chain of candy stores In several major cities <br>A: and what is it made of though? <br>B: Its not a candy bar that is the name of a chain of candy stores owned by Dylan Lauren, Ralph Laurens daughter <br>A: oh okay I'm sorry!! I misread. How many cities is it in? <br>","Steel Pier The Steel Pier is a 1,000-foot-long () amusement park built on a pier of the boardwalk in Atlantic City, New Jersey, across from the Hard Rock Hotel & Casino Atlantic City (formerly the Trump Taj Mahal). Begun in 1898, it has been one of the most popular venues in the United States for the first seven decades of the twentieth century, featuring concerts, exhibits, and an amusement park. It billed itself as the Showplace of the Nation and at its peak measured . The pier is owned by the Catanoso Family and operates under the Steel Pier Associates,",The steel pier is in Atlantic city New Jersey,,,n
1518,GPT2-large,DBS,"A: I dont like bees because they sting <br>B: me too, they are flying insects closely related to wasps and ants, known for their role in pollination <br>A: Yeah they give us honey and i like that atleast <br>B: We research says that  Bees are a monophyletic lineage within the superfamily Apoidea and are presently considered a clade, called Anthophila <br>A: Do bees have fur? <br>","they were regularly assigned the task of ""greasing down"" their big guns. Cosmoline was also used during the Pacific island campaigns in World War II by the United States Marines, who sang a song about it to the tune of the popular big-band hit Tangerine: ""Cosmoline...keeps my rifle clean"". Many felt that it had been invented not merely to prevent rust on their weapons but for making soldiers' lives miserable. Historical fiction author W.E.B. Griffin, in his 1986 novel ""Semper Fi"", describes in great detail the difficulties that cosmoline removal presented to a typical group of U.S. Marine Corps officer","I'm not sure, but I know that they were often greased down their guns",,,n
1679,GPT2-small,nucleus,"A: I love to read and have not read the Harry Potter fantasy series yet; have you? They are written by J. K. Rowling. <br>B: I have read them but it has been many years. Do you like fantasy? <br>A: I do like some fantasy and was thinking that these novels of the life of a young wizard along with friends that are students would be a good read. What can you tell me about them? <br>B: They follow a young wizard named Harry Potter throughout his schooling years. <br>A: Would you suggest reading the books over watching the movies? <br>B: I would suggest reading the books over watching the movies, if you are a reader- they are long! <br>","(see Miller test). Similarly, the author Vladimir Nabokov published ""Lolita"" in 1955 to a great deal of controversy due to the hebephilia that occurs between the book's main characters, Humbert Humbert and Lolita. The transgressive nature of this subject has made Lolita a book often found on the list of books banned by governments and the list of most commonly challenged books in the United States. Grove Press also published the explicit works of Beat writers, which led to two more obscenity trials. The first concerned ""Howl"", Allen Ginsberg's 1955 poem which celebrated American counterculture and decried hypocrisy and emptiness","Yes, the author of Lolita did a great job of making sure that the characters and events were in a good order, but I would recommend watching the movies.",,,n
1254,GPT2-medium,nucleus,"A: my favorite color is green <br>B: That is the color between blue and yellow. <br>A: if I recall it is a secondary color since it is made up of two primary colors <br>B: Yes, I also like green cause many creatures have adapted to their environments by turning green themselves. <br>A: i wonder if green is the most common color in nature <br>","Euphorbia Euphorbia is a very large and diverse genus of flowering plants, commonly called spurge, in the spurge family (Euphorbiaceae). ""Euphorbia"" is sometimes used in ordinary English to collectively refer to all members of Euphorbiaceae (in deference to the type genus), not just to members of the genus. Some euphorbias are commercially widely available, such as poinsettias at Christmas. Some are commonly cultivated as ornamentals, or collected and highly valued for the aesthetic appearance of their unique floral structures, such as the crown of thorns plant (""Euphorbia milii""). Euphorbias from the deserts of Southern Africa and Madagascar have evolved physical","I am not sure, but I know Euphorbia is very large and diverse.",,,n
394,GPT2-medium,DBS,"A: I absolutely love beef, it's probably one of my favorite foods! What's your favorite food to make with beef? <br>B: I don't  make it, but I love to eat it: Kobe Beef! Fancy Japanese style. Have you had it? <br>A: Yes, Kobe Beef is awesome, the taste is so invigorating! <br>B: It is! It comes from a specific breed of Wagyu cattle that is bred in Japan. Most Kobe in the United States is actually mislabeled. <br>A: Kobe beef <br>","taken from domestically raised Wagyu crossbred with Angus cattle, to meet the demand. Farms in the United States and Britain have attempted to replicate the Kobe traditions. From the first Wagyu cattle imported in the 1970s, 150 US ranches now raise ""tens of thousands of Wagyu cattle"". The meat produced by these cross-breeds is different from the ""authentic"" Kobe beef, though this is ""often by design"", due to the perception that American palates do not actually want the richness of Japanese beef and would prefer a more familiar flavor profile. Some US meat producers claim any differences between their less","Yes, that's true. They have tried to replicate Kobe traditions, but they have failed miserably.",,,n
581,GPT2-medium,beam search,"A: I like to visit Florida in the winter. What can you tell me about the state? <br>B: Florida is a great state to vacation to,. <br>A: Yeah I like to go to Universal Studios and Disney World. The weather is nice in the winter. <br>B: I know it's so nice. Florida also means the ""land of flowers"" in Spanish. <br>A: Oh I never knew that. I want to visit Key West one day. <br>","seen as an insult. In later editions, the language was altered (the most recent editions however restores the Nynorsk dialogue, as the translation has come to be regarded as a classic in its own right). Thus, through the Norwegian language struggle, the story got quite a lot of attention in Norwegian media. It was later proclaimed as the best Donald Duck comic of all time by the Norwegian readers. A scene from the Disney animated feature ""Dumbo"" where Dumbo blows square bubbles of alcohol-tinted water might have inspired the part of the story where Huey, Dewey, and Louie blow square",Have you ever been to Disney World?,,,n
207,GPT2-xlarge,DBS,"A: Pit bulls are great dogs, but quite often they are misunderstood. <br>B: I have always wondered where the name pit bull came from as a name of a breed of dog. <br>A: Pit bulls are a descendant of bulldogs! Maybe that's where the ""bull"" comes from. What do you think? <br>B: Pit Bulls were originally developed as fighting dogs, so i'm sure that is how they received their reputation. <br>A: They do sometimes serve as search and rescue and police dogs, so they do have a purpose. I have friends that own them and they are wonderful pets if trained correctly. <br>","have remained low in Britain. Very few survived the Second World War, but the gene-pool has gradually been replenished with imports from America. Nevertheless, because of UK quarantine restrictions, importing was expensive and difficult, throughout the 20th century, and in the post-war period exports to the USA, and to Europe where the population had also been affected by the war, considerably exceeded imports. During the later 19th century numbers of Bloodhounds were imported from Britain by French enthusiasts, who regretted the extinction of the ancient St Hubert. They wished to re-establish it, using the Bloodhound, which, despite its developments in",Have you ever heard of the British Bulldog Club?,,,n
98,GPT2-large,DBS,"A: Hi! I really love fried chicken. <br>B: I do too! It's especially best in the south, since they're the ones that made the dish itself. <br>A: I agree. I must say though I don't like to cook it myself because it makes a big mess. <br>B: Yeah I agree, even though its delicious the breading and frying it adds a crisp coating but makes quite the mess of grease splatter. <br>A: I would love to find a recipe to bake the chicken so it still is as good as fried. Have you ever heard of a good recipe for that? <br>","general in the 19th and early 20th centuries in several areas — including New York City and parts of Great Britain — specifically for the ice cream sold by street vendors, or ""hokey-pokey"" men. The vendors, said to be mostly of Italian descent, supposedly used a sales pitch or song involving the phrase ""hokey pokey"", for which several origins have been suggested, although no certain etymology is known. The name may come from the term ""hocus-pocus"", or it may be a corruption of one of several Italian phrases. According to ""The Encyclopedia of Food"" (published 1923, New York) hokey pokey","I haven't, but I'd love to try it. I'd also like to try a recipe for ice cream.",,,n
1518,GPT2-medium,beam search,"A: I dont like bees because they sting <br>B: me too, they are flying insects closely related to wasps and ants, known for their role in pollination <br>A: Yeah they give us honey and i like that atleast <br>B: We research says that  Bees are a monophyletic lineage within the superfamily Apoidea and are presently considered a clade, called Anthophila <br>A: Do bees have fur? <br>","they were regularly assigned the task of ""greasing down"" their big guns. Cosmoline was also used during the Pacific island campaigns in World War II by the United States Marines, who sang a song about it to the tune of the popular big-band hit Tangerine: ""Cosmoline...keeps my rifle clean"". Many felt that it had been invented not merely to prevent rust on their weapons but for making soldiers' lives miserable. Historical fiction author W.E.B. Griffin, in his 1986 novel ""Semper Fi"", describes in great detail the difficulties that cosmoline removal presented to a typical group of U.S. Marine Corps officer","I am not sure, but I do know that they are regularly assigned to greasing down the big guns",,,n
1389,GPT2-large,beam search,"A: Elvis Presley was an American singer, musician, and actor. <br>B: I knew he was a singer, but I never knew he was an actor! <br>A: Yea with a series of successful tv appearances and chart-topping records, he became the leading figure of rock and roll. <br>B: Wow, I really didn't know that about him. What else do you know about Elvis then? <br>A: He was born in Tupelo, Mississippi but then moved to Memphis, Tennessee with his family when he was only 13 years old. <br>B: I never would've guessed that he was born in Mississippi. Is that where he got the inspiration for his music? <br>","Larry Newton Larry Newton ""(né"" Louis I. Nutinsky 7 May 1920 Philadelphia – 30 January 2005, Pompano Beach, Florida) was an American record company entrepreneur, who, earlier in his career, worked with several independent labels. He then became sales manager at the 1955 startup of ABC-Paramount Records, ascending to president in 1965. He oversaw what became a major multimarket, multi-label company, which, for its jazz subsidiary Impulse!, included Ray Charles, Oliver Nelson, Archie Shepp, Pharoah Sanders, and John Coltrane. Newton's career began in 1938, while still in high school, when he worked in the stockroom of a Columbia distributor in","I'm not sure, but Larry Newton was born on May 7, 1920.",,,n
792,GPT2-large,DBS,"A: My brother is into entomology. Do you know much about it? <br>B: I know that it is the study of insects, which is a branch of zoology.  Did he go to college for it, or is it just a pasttime for him? <br>A: It is just a pastime for him, but he also has considered taking classes for it so he can go into it professionally. <br>B: There are 1.3 million species of insects, so there is a lot for him to study if he chooses to. <br>A: I had no idea there were so many <br>","to international scientific literature and for internationally recognized scientific symbols. As a profession, the scientist of today is widely recognized. In modern times, many professional scientists are trained in an academic setting (e.g., universities and research institutes), mostly at the level of graduate schools. Upon completion, they would normally attain an academic degree, with the highest degree being a doctorate such as a Doctor of Philosophy (PhD), Doctor of Medicine (MD), Doctor of Engineering (DEng), or even a dual doctoral degree (e.g., MD, PhD). Although graduate education for scientists varies among institutions and countries, some common training requirements include specializing","Yes, there are many different types of entomologists.  There is the entomologist of today, who is recognized internationally.",,,n
802,GPT2-medium,DBS,"A: I am so scared of mountain climbing and things like mountaineering. <br>B: Mountaineering seems to have a varied definition depending on who you ask. Some categorize it as more of climbing while others lump it into more of a hiking/ backpacking thing. <br>A: I am scared of heights. So climbing any mountain would be impossible for me. <br>B: Well then you should definitely never go anywhere near mount everest. It is the highest mountain above sea level. <br>A: I would love to go see it and if I can drive up a mountain then I would be fine, but no climbing for me <br>","Sharp's demise, and after several unfortunate occurrences, he reached the summit alone — without oxygen, a sherpa, radio, or a satellite phone — but died during his descent. The fate of climbers like Negrete illustrates why climbers are advised to bring a radio, use bottled oxygen at higher altitudes and have at least one climbing partner: altitude sickness can occur suddenly and without warning, leaving a climber disoriented and ""nutty"". The high altitudes of Everest can have a dramatic effect on the human body. One climber who summited Everest in 2016 described his coming back down this way: There are",If you want to go to the summit you should bring at least a radio and some bottled oxygen.,,,n
1053,GPT2-small,beam search,"A: Hot Dogs are my favorite food! <br>B: I like them too. Do you like corn dogs? <br>A: I've never had one.  What are they? <br>B: Basically small hot dogs on a stick with breading. What do you like on your hot dogs? <br>A: I love mustard and relish! <br>B: Yuck, not a relish fan. I like ketchup, mustard, and mayo. <br>","a crisp brief to the then communications agency on the brand, to: ""make mango Frooti synonymous with freshness and juiciness"". Coined in a flash by creative honcho Bharat Dhabolkar. ""Fresh and juicy got to be Frooti"". The slogan revitalized the company, helping the brand strengthen and consolidate its position as the undisputed country wide leader of packaged juice drinks. Over the years the brand has experienced a series of repositioning. From the original tagline ""Mango Frooti, Fresh and Juicy"" to ""Juice Up your Life"". Eventually, the original tagline- ""Mango Frooti, Fresh and Juicy"" was reinstalled. The present ad campaigns focus",That's good.  Do you have a favorite brand of fruit?,,,n
638,GPT2-medium,nucleus,"A: Do you enjoy italian food? <br>B: Yes I love Italian food.  What is your favorite? <br>A: I'm a big fan of lasagna! Although I'm not sure how authentically Italian that is, as how the recipes is the United States how been changed and whatnot. <br>B: I love chicken Parmesan! <br>A: Good choice! Anything with mozzarella and tomato wins me. <br>B: I Love both.  I also like provolone cheese! <br>","shops all over the world. Their own network of 75 shops is based in Italy, United Kingdom, Romania, Japan, China, Hong Kong, Singapore, USA, Saudi Arabia, Dubai, Brazil, Turkey, Malta, and Germany. In October 2004, Venchi's Chocaviar was awarded the Vassoio d'Oro Award at the EuroChocolate festival in Perugia. Venchi Venchi is an Italian gourmet chocolate manufacturer founded by chocolatier Silvano Venchi. After its establishment in Turin in early 1878, the company gained popularity throughout Italy with its ""Nougatine"", small candies made of crushed and caramelized hazelnuts coated in dark chocolate. The company's manufacturing follows typically regional recipes. For the","I don't really like provolone cheese, but it is so good! The shops in Italy and the UK have a ton of it.",,,n
578,GPT2-small,nucleus,"A: man, comic books are such a fun way to pass the time. <br>B: Yeah.  Do you like the new comic books or the retro ones?  I love the old ones myself <br>A: I got to say the real old ones bore me. Some as old as 1830's in europe <br>B: Wow Ive never seen one quite that old! Marvel or DC? <br>A: Neither, the first modern comic was famous funnies in the us <br>B: What is your favorite comic to read now <br>","brain). The first animated corpses appear in many locations simultaneously, quickly reaching pandemic levels. Characters speculate about the cause of the phenomenon; suggestions at various times include a spaceborne virus, divine punishment, radiation from a satellite returning from Venus, or that ""there's no more room in Hell"". While bites from these reanimated creatures are uniformly lethal, by mechanics unknown, death by other means would have the same result, so a bite is not necessary. It is suggested in ""Day of the Dead"" that the immediate amputation of bitten limbs may prevent victims from dying, but while the treatment is attempted,","I love the first one, it has been around a while",,,n
